market_id,market_slug,question,condition_id,yes_token_id,no_token_id,city_raw,city,market_date_raw,market_date_local,market_type,threshold,range_low,range_high,temp_unit,precision,metric_type,parse_status,parse_note
1886331,highest-temperature-in-seattle-on-april-10-2026-70forhigher,Will the highest temperature in Seattle be 70°F or higher on April 10?,0x899c90c3b1e87daabdcd7a0f3f069fcf7f7f5a0512d888a951cf2e3b8dcf3244,92909537596462297236339414762452477658011615752576930425758307521050242863734,36637743812781812969856101176842534337999785199438666755129203901753236933100,Seattle,Seattle,April 10,2026-04-10,higher,70.0,,,F,1F,daily_high,ok,
1886354,highest-temperature-in-atlanta-on-april-10-2026-67forbelow,Will the highest temperature in Atlanta be 67°F or below on April 10?,0x0e65c9c32032e94ac88a8588fb2a4cb29caa24734dd50b44c38036ea2fbeb478,86284846133477094277637902321296996431230947505034418570915737334798260664835,45568960223658775944073046059345924806485621026934655697056508344172004448686,Atlanta,Atlanta,April 10,2026-04-10,below,67.0,,,F,1F,daily_high,ok,
1886355,highest-temperature-in-atlanta-on-april-10-2026-68-69f,Will the highest temperature in Atlanta be between 68-69°F on April 10?,0x24b297eb046beeb4f27c800267824fcdb4169f5cec0970c92ad0a2f35b51c092,90098249976418616648745946605563575536251895041104064699801643918435746511193,35694472398297663105143050353435555250768338118763905488639308940752833380497,Atlanta,Atlanta,April 10,2026-04-10,range,,68.0,69.0,F,1F,daily_high,ok,
1886356,highest-temperature-in-atlanta-on-april-10-2026-70-71f,Will the highest temperature in Atlanta be between 70-71°F on April 10?,0x39d451cc87defcbc2d56ca7a066258d4ba36c7c4a23bb84b450134dcf3539c3e,88535953575880856222139143622679897926283610469662009297013370858214467788359,80776618895427124646498251518467999662945894120986425421853161640099009669480,Atlanta,Atlanta,April 10,2026-04-10,range,,70.0,71.0,F,1F,daily_high,ok,
1886357,highest-temperature-in-atlanta-on-april-10-2026-72-73f,Will the highest temperature in Atlanta be between 72-73°F on April 10?,0x18e5efb9a0bb1efcfdbaca6b07b55b1606cb8e86632d9b9e8f6251b9b5a14a11,43999857921262976237593116095610922757259560401208749086658291457584926721663,81556201985401984760211915278287222172868408022328348292450544309278025090956,Atlanta,Atlanta,April 10,2026-04-10,range,,72.0,73.0,F,1F,daily_high,ok,
1886358,highest-temperature-in-atlanta-on-april-10-2026-74-75f,Will the highest temperature in Atlanta be between 74-75°F on April 10?,0xd7a24bebb65f7ed0d0d94e2d1c4901c648eb6323a1c52f8c9094129d4764bff2,82488371059335439978073534445678539738660913699211093069668348164643371987420,29391196461213596762978034938797628896224614916035119591230078727421653623972,Atlanta,Atlanta,April 10,2026-04-10,range,,74.0,75.0,F,1F,daily_high,ok,
1886359,highest-temperature-in-atlanta-on-april-10-2026-76-77f,Will the highest temperature in Atlanta be between 76-77°F on April 10?,0x70b235e2033bed13baf732e665b4a9c03702225b4691f81acb4de3ded7338fdc,103129336879872569090437610126898394759733250629188397790955879833844035674772,58660687732910640702631100959853311132473114223353106007176400540375868818800,Atlanta,Atlanta,April 10,2026-04-10,range,,76.0,77.0,F,1F,daily_high,ok,
1886360,highest-temperature-in-atlanta-on-april-10-2026-78-79f,Will the highest temperature in Atlanta be between 78-79°F on April 10?,0xe9c3ebaab00a4db30a58af3e2fc6e035763b74be397df2a8633d6102ea20d288,11917478324526537703399446057053553765959000583293739190081132789561821335163,85882461678616996105414003477990198400415566485470031268263860613599089984433,Atlanta,Atlanta,April 10,2026-04-10,range,,78.0,79.0,F,1F,daily_high,ok,
1886361,highest-temperature-in-atlanta-on-april-10-2026-80-81f,Will the highest temperature in Atlanta be between 80-81°F on April 10?,0x789228066d2c254f1ec7b427163a627b972734cf9a1383f981736e33c20197bc,29920293217407004339809758573482780282668742782209721435390248162545025832968,7716821684331290236851024598652953554695950757905752186518930546304123348363,Atlanta,Atlanta,April 10,2026-04-10,range,,80.0,81.0,F,1F,daily_high,ok,
1886362,highest-temperature-in-atlanta-on-april-10-2026-82-83f,Will the highest temperature in Atlanta be between 82-83°F on April 10?,0x6438365ad47fa2c893355ff670a46db1d6be4e59a9c1ac879f89a335416a08fe,113062860562264633296466068064674109308699079528134898911047378107202893836345,68988463697192718733144044805860906672222798333403817852073297247237958470337,Atlanta,Atlanta,April 10,2026-04-10,range,,82.0,83.0,F,1F,daily_high,ok,
1886363,highest-temperature-in-atlanta-on-april-10-2026-84-85f,Will the highest temperature in Atlanta be between 84-85°F on April 10?,0x30dd6e0c5c72dbbe7345c3e505f776a96d847137fc1432c2feff6f55e55c5e55,31676283277124828843384814923151792154034621067410956211473700190846838409129,42259186329690635672187848044256631644020929280172706987871499495301730047461,Atlanta,Atlanta,April 10,2026-04-10,range,,84.0,85.0,F,1F,daily_high,ok,
1886364,highest-temperature-in-atlanta-on-april-10-2026-86forhigher,Will the highest temperature in Atlanta be 86°F or higher on April 10?,0x9f938053175ef6f0f113a5801cedae968bc966be6c24abc7352187a6164a0909,87123948108973846539770270552544874556352871690394677153067339991789355533796,87688245200877718805641941741850829975925019239069241073187605090559473996433,Atlanta,Atlanta,April 10,2026-04-10,higher,86.0,,,F,1F,daily_high,ok,
1886601,highest-temperature-in-shenzhen-on-april-10-2026-28c,Will the highest temperature in Shenzhen be 28°C on April 10?,0xf4336979fee08a23dbfd831728bc31cb483cf7b07d2e18d1782a87473d997bdf,59453550189669753877424035041602020961508149252966041555472015939021404931143,62537485708367360676888053620587211324458520800094905484599819785818034447230,Shenzhen,Shenzhen,April 10,2026-04-10,exact,28.0,,,C,1C,daily_high,ok,
1886602,highest-temperature-in-shenzhen-on-april-10-2026-29c,Will the highest temperature in Shenzhen be 29°C on April 10?,0x69cf6d2a820ebc54c5afa9355f7841e6c7207069e966a82cffecba84cef1dab1,52904062447780479011071245140774176640301429707739060133287821970730114630638,59679819302036428464840556454217004824957172937844823379663849547901255864873,Shenzhen,Shenzhen,April 10,2026-04-10,exact,29.0,,,C,1C,daily_high,ok,
1886603,highest-temperature-in-shenzhen-on-april-10-2026-30c,Will the highest temperature in Shenzhen be 30°C on April 10?,0x8db2b9d413b3dcfea13a535518f10e97e0f3382de151c26a69b92c5f512361cf,6339999032532178397846498364763965734028039566417382911551287859528826161869,11039066878955025681037241589270321520180641846061288756336325304481531134742,Shenzhen,Shenzhen,April 10,2026-04-10,exact,30.0,,,C,1C,daily_high,ok,
1886604,highest-temperature-in-shenzhen-on-april-10-2026-31c,Will the highest temperature in Shenzhen be 31°C on April 10?,0x8f3a12ecdfa77264160f16a8b3fb03bf1fc0084da1ef8d18cbd3dfb488743220,17622952352275778264310046911078825649457449453910931599282983671193282046762,51419199068248748290605019586149199432488930788202915195882306213272709084690,Shenzhen,Shenzhen,April 10,2026-04-10,exact,31.0,,,C,1C,daily_high,ok,
1886605,highest-temperature-in-shenzhen-on-april-10-2026-32corhigher,Will the highest temperature in Shenzhen be 32°C or higher on April 10?,0xa23b3501b63f11206443b36f8ed0382b247785370720321cf089e0715f038bdd,114878615068025976752876164532749444897431294593540176498781911696713441438149,41273669530097330335146735662610607529939593033856359845952478189872798221677,Shenzhen,Shenzhen,April 10,2026-04-10,higher,32.0,,,C,1C,daily_high,ok,
1886650,highest-temperature-in-san-francisco-on-april-10-2026-53forbelow,Will the highest temperature in San Francisco be 53°F or below on April 10?,0x464a158b83c77be5bbc1059db06fb17a26d0b6333e224de4a57f6467b7cb2417,73796192721383928201576849526822750404444126714547623342034258807121532206569,67512484035507803090680205985993715437632888414411869379808218920004355437706,San Francisco,San Francisco,April 10,2026-04-10,below,53.0,,,F,1F,daily_high,ok,
1886651,highest-temperature-in-san-francisco-on-april-10-2026-54-55f,Will the highest temperature in San Francisco be between 54-55°F on April 10?,0x2b1cee1061f43dea515b27405e0200c614b94671da9e2e6474f8ce9ba523262e,113074744166853451164907640643427508008843064724948217487768252877228758544550,8271669625228889273172456666449758501096622171977538574613479344133608553800,San Francisco,San Francisco,April 10,2026-04-10,range,,54.0,55.0,F,1F,daily_high,ok,
1886652,highest-temperature-in-san-francisco-on-april-10-2026-56-57f,Will the highest temperature in San Francisco be between 56-57°F on April 10?,0x68f1b4dfffbd450039455aeca6c3a9c2978edda99ada9822c952a28f29a6a373,61326056573432621434560866550317563049386845489398952719861060644816018493925,46906597068748867871968196901000654446420336382012737794599116931476570494242,San Francisco,San Francisco,April 10,2026-04-10,range,,56.0,57.0,F,1F,daily_high,ok,
1886653,highest-temperature-in-san-francisco-on-april-10-2026-58-59f,Will the highest temperature in San Francisco be between 58-59°F on April 10?,0xbaf7761948eea2d674b8cb7a5d6512ef518de18dd14dc9f654eccd05e416d6b0,62149313282254763452098850528476581532668868301951644667851627881168044464578,101032644893289749977986016635658776962720054319142794065910909988915008751316,San Francisco,San Francisco,April 10,2026-04-10,range,,58.0,59.0,F,1F,daily_high,ok,
1886654,highest-temperature-in-san-francisco-on-april-10-2026-60-61f,Will the highest temperature in San Francisco be between 60-61°F on April 10?,0x229f37ab5dcab1de9944011a7178f5ba131d8f45422711d97e181e06c4042f83,61285285796480958833164492638880992647055640888150032628573467979867061361531,84815831635333679235259934747496958709309100111605647512209999499949648695418,San Francisco,San Francisco,April 10,2026-04-10,range,,60.0,61.0,F,1F,daily_high,ok,
1886655,highest-temperature-in-san-francisco-on-april-10-2026-62-63f,Will the highest temperature in San Francisco be between 62-63°F on April 10?,0x1ead5c855675d694d3567d440ccf23621729306ddce2cd4db0e13bef1664ed62,106079875435029519788056054077918646820256023886252403203974271988445961079644,5350667671398165770201171936328414604854117349381184070088016617016061506288,San Francisco,San Francisco,April 10,2026-04-10,range,,62.0,63.0,F,1F,daily_high,ok,
1886656,highest-temperature-in-san-francisco-on-april-10-2026-64-65f,Will the highest temperature in San Francisco be between 64-65°F on April 10?,0xd322a0a94e165b2650f1f18a91afa5dd346260e30931f12997a7edee90c2006f,82613060492689050394354915665860340567844395529989788911091911671938233839841,41189326315404028536583463942224696522382406235715325719976519729793185645157,San Francisco,San Francisco,April 10,2026-04-10,range,,64.0,65.0,F,1F,daily_high,ok,
1886657,highest-temperature-in-san-francisco-on-april-10-2026-66-67f,Will the highest temperature in San Francisco be between 66-67°F on April 10?,0xb74035bca64304ff4a9e36de25188c7e23f4c28b9a67e3094252742c5592834f,74849049592744131023444450497797804465400780318878205183916548468244737065150,69542386089390503885459958371706280396263429665345194549397341443767894103520,San Francisco,San Francisco,April 10,2026-04-10,range,,66.0,67.0,F,1F,daily_high,ok,
1886658,highest-temperature-in-san-francisco-on-april-10-2026-68-69f,Will the highest temperature in San Francisco be between 68-69°F on April 10?,0xd76e3424885ee7e27c94ae5387f87632a280698ac7bbdb804db1b6ed181e9652,34457876525185584606810872859498089567426286039905995863104430911355380162304,13843678816245625838268111220922464444271188919723670376599807573509272716573,San Francisco,San Francisco,April 10,2026-04-10,range,,68.0,69.0,F,1F,daily_high,ok,
1886659,highest-temperature-in-san-francisco-on-april-10-2026-70-71f,Will the highest temperature in San Francisco be between 70-71°F on April 10?,0x8a5e385843ea2214d7bc89a43b1d6ad59d19dc8300b312e8e12e45a40bcbd9fd,17322311200991332974096287588299312856567964525971775959856722719693910279487,26609365654762117094471047927493228908210361432613241084851065274224285827237,San Francisco,San Francisco,April 10,2026-04-10,range,,70.0,71.0,F,1F,daily_high,ok,
1886660,highest-temperature-in-san-francisco-on-april-10-2026-72forhigher,Will the highest temperature in San Francisco be 72°F or higher on April 10?,0x2d58de09339c84408eb49f388b98c159358ce6692e32a06f5fa98e05d62fa12b,16506928065606027856369278881843711526492303814226150408412709977727748301817,105834216673892229300039539032010294490958139338013297610689372281284358463936,San Francisco,San Francisco,April 10,2026-04-10,higher,72.0,,,F,1F,daily_high,ok,
1901621,highest-temperature-in-london-on-april-11-2026-13corbelow,Will the highest temperature in London be 13°C or below on April 11?,0xc77d5b3ef4fe5c81cd166106063fb0aee4fd29f7ecc0dbf500b4f7dba7f9820b,25500110573418678470819407927842293538322307496631326549634614680736892466552,23280467714948967976922574069975790558389424924745566527841677789445413228101,London,London,April 11,2026-04-11,below,13.0,,,C,1C,daily_high,ok,
1901622,highest-temperature-in-london-on-april-11-2026-14c,Will the highest temperature in London be 14°C on April 11?,0x8370a2d2f66036faf8844965fae425601c590b02602f6f348ce280bae7285ed4,3256139010248330628832463906628821325665900216449701426498564702162267794120,66839366347623325743987730843820928121681214170313917288891164900636834149630,London,London,April 11,2026-04-11,exact,14.0,,,C,1C,daily_high,ok,
1901624,highest-temperature-in-london-on-april-11-2026-15c,Will the highest temperature in London be 15°C on April 11?,0xa254fb6d79d7e758a5991a3a8cdc319b23502e4d7946563b76877d5e50cbe9de,110103547351303385570320426998943187095236493015212538951825581164767618975945,32405329819535814400871345883746843354069440604027578783989797975354141503299,London,London,April 11,2026-04-11,exact,15.0,,,C,1C,daily_high,ok,
1901625,highest-temperature-in-london-on-april-11-2026-16c,Will the highest temperature in London be 16°C on April 11?,0xf04eee2dcd8303aac7f636f5bc4e899d421e83831f4d68908d3111385344441c,3152337622807675375593666985322558919351456393938915163899663552903526916647,53762390346297847648759638764168023251666616540771669187690223764783982871679,London,London,April 11,2026-04-11,exact,16.0,,,C,1C,daily_high,ok,
1901626,highest-temperature-in-london-on-april-11-2026-17c,Will the highest temperature in London be 17°C on April 11?,0x0fa4263b7685bdf4ea4f7786cd9600364e794da4d7aed951ce8c558a264defa3,47179435312736378070509221209935689417176259743069961712265726820072786081374,112500588554097155107659137596070657598784599918155639715957634522858840084727,London,London,April 11,2026-04-11,exact,17.0,,,C,1C,daily_high,ok,
1901627,highest-temperature-in-london-on-april-11-2026-18c,Will the highest temperature in London be 18°C on April 11?,0xdc5e54439efdf0c354f142e6048f47840c9aac99a898765210fbb2ae612d6530,99110957727996763937497214824069360160635773329877221976649593101292838049565,8524172274693362079957864115193084629031915199679218748040963234620941820854,London,London,April 11,2026-04-11,exact,18.0,,,C,1C,daily_high,ok,
1901628,highest-temperature-in-london-on-april-11-2026-19c,Will the highest temperature in London be 19°C on April 11?,0x2d22638340f21bafb8a809ca0e19617d309223c972221e8b2c1992da49a85d17,65545962352953235381908198791164936769768129281605951381471623588081810563408,68550362815874269549272159524480883096874696011775369155136955784007148398569,London,London,April 11,2026-04-11,exact,19.0,,,C,1C,daily_high,ok,
1901630,highest-temperature-in-london-on-april-11-2026-20c,Will the highest temperature in London be 20°C on April 11?,0x494fe8b81f02adcd6ed36c79774e3874edec193546499c708c3cb9c3841a87e5,35393390494391389935145768398294063862409415943225978294024198849233908684198,12623683463902729070026845995941901235333240802725466620318413201679749689580,London,London,April 11,2026-04-11,exact,20.0,,,C,1C,daily_high,ok,
1901631,highest-temperature-in-london-on-april-11-2026-21c,Will the highest temperature in London be 21°C on April 11?,0x6a0b55ba6bf1b2453b5de61a5476213e4a9333dc5ee1226ad0e58626a08c49a0,86081149956009765170905469373053934234683481896337143550817717088388033961252,14002186828913291217872536767398035956864659133385468072527427962209666578867,London,London,April 11,2026-04-11,exact,21.0,,,C,1C,daily_high,ok,
1901632,highest-temperature-in-london-on-april-11-2026-22c,Will the highest temperature in London be 22°C on April 11?,0x45601499776cc5ace63f658a802d89c39c31ef4c278e87a4d1fa3fc92bc75269,72980678675584672736684350862301414987929089079751893815772412048070052252793,23638645501985923240145764719442110250930304865163107927391309209071201666149,London,London,April 11,2026-04-11,exact,22.0,,,C,1C,daily_high,ok,
1901633,highest-temperature-in-london-on-april-11-2026-23corhigher,Will the highest temperature in London be 23°C or higher on April 11?,0xc40dc8f38ce1e8ea271a91f16b72fab358b23849db589a947bd83634ed4b22a1,77031723200306571935018972422831506690479907122466565052051858611092678111793,84777363917633777505284947833538948564995172316952208535449162829920569161561,London,London,April 11,2026-04-11,higher,23.0,,,C,1C,daily_high,ok,
1901638,highest-temperature-in-paris-on-april-11-2026-18corbelow,Will the highest temperature in Paris be 18°C or below on April 11?,0x1d2e8c742d4e9dc3b04d76664d77d87da17aa6f98dd84fd3190616bec4fd8205,102704054976723712143730749173293432353941617400171090366496292565607417211758,34266912683256899054802492345200335873701320548977235388406894770753552747976,Paris,Paris,April 11,2026-04-11,below,18.0,,,C,1C,daily_high,ok,
1901639,highest-temperature-in-paris-on-april-11-2026-19c,Will the highest temperature in Paris be 19°C on April 11?,0xdfd1003f0d11202b30335b4608f129697f5e5eeb536d01d158c923f4aae214a7,27758257601931667247343099222831238041619954192713744099566746265124391557794,113673369476659036428523286930799435426867302622322371533664085907411329370773,Paris,Paris,April 11,2026-04-11,exact,19.0,,,C,1C,daily_high,ok,
1901641,highest-temperature-in-paris-on-april-11-2026-20c,Will the highest temperature in Paris be 20°C on April 11?,0xe9f372dec4c74723eb8f46093d06d56e18cd62055d2692fa2158be659a456820,14775836023177508097610797022291563636305621571446257418354120895727725478819,64396393330636999592664520414215118550336806776311476069258370136000741612808,Paris,Paris,April 11,2026-04-11,exact,20.0,,,C,1C,daily_high,ok,
1901643,highest-temperature-in-paris-on-april-11-2026-21c,Will the highest temperature in Paris be 21°C on April 11?,0x653542ce9b34467675b9719658dc2c36325a11c37192c256fed541bfc52b1363,46134969981671377269769636178213276970321025933952272068093341401466072466174,16141316478806154007815670938441413444092611400396010547443227453075990752470,Paris,Paris,April 11,2026-04-11,exact,21.0,,,C,1C,daily_high,ok,
1901644,highest-temperature-in-paris-on-april-11-2026-22c,Will the highest temperature in Paris be 22°C on April 11?,0xba8e06c472285af420789238106cbff59cd8d03547c2093e539d380d2d91d5c6,20152262980571921059151429598434022516495830509868060195997042022451226803802,58399774172445571658139174518491123149367315458841404982765354891588042992115,Paris,Paris,April 11,2026-04-11,exact,22.0,,,C,1C,daily_high,ok,
1901645,highest-temperature-in-paris-on-april-11-2026-23c,Will the highest temperature in Paris be 23°C on April 11?,0x6d3f9009b5e25657e7f4e5b7eaf80be277e071dbc9cf1c8486825d060f0773f4,35262445855040200646772407511922827287610611008902733674539583380415341205285,34906651208824083765893876243058821541834296863570112297264997484901160254856,Paris,Paris,April 11,2026-04-11,exact,23.0,,,C,1C,daily_high,ok,
1901647,highest-temperature-in-paris-on-april-11-2026-24c,Will the highest temperature in Paris be 24°C on April 11?,0x5b1488245eb9b6781f5d0daf5999835a4a9a510da41dee353dce9f8292e2b55c,51887878616917688779151896364514128894466379122146819181893173483301212496156,29117261482983238471420182775116985717756069880807534400402210176434737238013,Paris,Paris,April 11,2026-04-11,exact,24.0,,,C,1C,daily_high,ok,
1901648,highest-temperature-in-paris-on-april-11-2026-25c,Will the highest temperature in Paris be 25°C on April 11?,0x787f4a6f706ad6689a4a330aecb97c23c0b871bc2dbe060a16917c3df508a14e,82981897562720778068499053481648031426091140996967950529918934724916840184786,26556390160329631514427400522174613233262176955829850281961336520601692727898,Paris,Paris,April 11,2026-04-11,exact,25.0,,,C,1C,daily_high,ok,
1901649,highest-temperature-in-paris-on-april-11-2026-26c,Will the highest temperature in Paris be 26°C on April 11?,0x3f407712970869ad17f1023d1594ed451a9d63b57267364e7de365e287c9cde9,57209433721320276899042637413985921988464526221851510790900795174056182448951,27884783164104782929193825756344663377772851793573663887084778108140819219693,Paris,Paris,April 11,2026-04-11,exact,26.0,,,C,1C,daily_high,ok,
1901650,highest-temperature-in-paris-on-april-11-2026-27c,Will the highest temperature in Paris be 27°C on April 11?,0xa4f44ee0e62ecca37f6cfbd0fa353086441060e8ec48b25abd982b35aa0fa16e,51646462366719526211159211980154781899504251023590716828602319986824186698298,85592949264637301670148012570984674094174053525678372649635889552619870866948,Paris,Paris,April 11,2026-04-11,exact,27.0,,,C,1C,daily_high,ok,
1901651,highest-temperature-in-paris-on-april-11-2026-28corhigher,Will the highest temperature in Paris be 28°C or higher on April 11?,0xa9f0a537bac2efe3a374bdada826184c81fb00c5d492474cf139828af421fb74,31716247806124074328515314273881085774436372845236880188963454735353955487943,47848975698021284541348597279129201982250480819477793068329664396397022287728,Paris,Paris,April 11,2026-04-11,higher,28.0,,,C,1C,daily_high,ok,
1901657,highest-temperature-in-sao-paulo-on-april-11-2026-19corbelow,Will the highest temperature in Sao Paulo be 19°C or below on April 11?,0x4c1d33f6dffe74a848b77717e330380ec29752bf85c5458fe7953c622159d7d9,77274637444056517496713055673115998405490157444939942443501874104397863776025,106948058351401220793623676683384066600344569609429534626503697704508202186117,Sao Paulo,Sao Paulo,April 11,2026-04-11,below,19.0,,,C,1C,daily_high,ok,
1901659,highest-temperature-in-sao-paulo-on-april-11-2026-20c,Will the highest temperature in Sao Paulo be 20°C on April 11?,0x51b9d0988b79d8b5c0525f22c3064dfb890eb51e3daace0b6c98ebdf12c4b5fc,10778836991298425143345185440073253702797766861519845680607737507848170463396,36494925209539041844527367322992589332741337373197677230460599047521264009361,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,20.0,,,C,1C,daily_high,ok,
1901661,highest-temperature-in-sao-paulo-on-april-11-2026-21c,Will the highest temperature in Sao Paulo be 21°C on April 11?,0x2147418f50754dd6de9b25438b171c7ea571888dbc9e883e1ca706c37bbfd7ee,21004005077265057240164635909251653766838499108916717465029596988182961015549,92972341946664329918635800256938928364163893728325387867744707127236843956014,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,21.0,,,C,1C,daily_high,ok,
1901662,highest-temperature-in-sao-paulo-on-april-11-2026-22c,Will the highest temperature in Sao Paulo be 22°C on April 11?,0xb80b1d9f96ffe0c52ba65a35907b552dd94db9f6394a7b04b962c060ebdb5b26,2773316354206403968876635200542986685635850727771293498281142437716138666547,62526787970585131069721002410529763879143559455774480071398607551342503692028,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,22.0,,,C,1C,daily_high,ok,
1901663,highest-temperature-in-sao-paulo-on-april-11-2026-23c,Will the highest temperature in Sao Paulo be 23°C on April 11?,0xe0ad7ce3c2f227614ab45a61461c915e9719106c3514d7bb0504e7ba398f37b6,51483233720449179728669229504621840065936542258539588440832878869166596335032,26223126014111515848666795341568875875249654562144675826435006282195115755454,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,23.0,,,C,1C,daily_high,ok,
1901665,highest-temperature-in-sao-paulo-on-april-11-2026-24c,Will the highest temperature in Sao Paulo be 24°C on April 11?,0x1c2c84113174968ea37e36aa93ce2a633270446b01561270f7cb63d090f28653,30854593574479625650108628841404254406542377500923234429951944469120086148977,36720708381915579067849692874625931206450837338094245874500269727250504322233,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,24.0,,,C,1C,daily_high,ok,
1901666,highest-temperature-in-sao-paulo-on-april-11-2026-25c,Will the highest temperature in Sao Paulo be 25°C on April 11?,0xf75d995314afcc992edfcd09ed0f23b398929f7482505c8c4efb34dea7bb3f3f,13437053858813271427642414901706125397507563996064294451226700776228830727656,74887525071102854157188591854100717822134425191291634032470781544270743235208,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,25.0,,,C,1C,daily_high,ok,
1901667,highest-temperature-in-sao-paulo-on-april-11-2026-26c,Will the highest temperature in Sao Paulo be 26°C on April 11?,0x09a30e7ce70b6139505d16038c8ca0b3d710d5bf1d401e3b32dfbfb095e641ab,114768776738722512976945300417803837687406686757374140398321896338921508811893,94250018996063822317125386769452860699895290229516579842286910843825953543522,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,26.0,,,C,1C,daily_high,ok,
1901668,highest-temperature-in-sao-paulo-on-april-11-2026-27c,Will the highest temperature in Sao Paulo be 27°C on April 11?,0x25bf4f5ac4dcb1cd5241721acc2ddaf3f772f1438e958add36e6f4cd6889c47b,25043607685461603833169358971156865371481145074111685267069473277909371243254,97514843657639821937568450064020761756449783023597641664818655996464495609644,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,27.0,,,C,1C,daily_high,ok,
1901669,highest-temperature-in-sao-paulo-on-april-11-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 11?,0xe360ddfecdbc85268c8e438836a87ad31ea82154aa6d06c53e1cd797d880abfc,107717903561110036211679326576768419315036647501455206114218000926768142769803,62002333796605948379535902774693250685843140105553956779459214148730394253412,Sao Paulo,Sao Paulo,April 11,2026-04-11,exact,28.0,,,C,1C,daily_high,ok,
1901671,highest-temperature-in-sao-paulo-on-april-11-2026-29corhigher,Will the highest temperature in Sao Paulo be 29°C or higher on April 11?,0xbd56bea02f7f687bd806ef6cdbf245eeaf306567c65ebd23cd63834440389f54,8292431403341253713201515431051927110824382950571759018675215335386567165005,75577105179115401654754128937406042577999025856120299642406183425880777374109,Sao Paulo,Sao Paulo,April 11,2026-04-11,higher,29.0,,,C,1C,daily_high,ok,
1901696,highest-temperature-in-seoul-on-april-11-2026-7corbelow,Will the highest temperature in Seoul be 7°C or below on April 11?,0x80317ecfca692be46b6b99c2736082f200c9336394be0b124c2f3f4363ca0bb2,87315862265001954053297778533522962194899317624362834052627013543171395320985,19488688807048178617086009240981904090495608751693394197395142687130950285912,Seoul,Seoul,April 11,2026-04-11,below,7.0,,,C,1C,daily_high,ok,
1901697,highest-temperature-in-seoul-on-april-11-2026-8c,Will the highest temperature in Seoul be 8°C on April 11?,0x6220dccc7c4d8195b91800bb10f442a7f845987e224d53ed17dc6c12b0415ffc,80975415039728428763376727331058550844678446157915111774710316420462184979035,16899886319185298545799342683542837138086577733633222332067191100369043742534,Seoul,Seoul,April 11,2026-04-11,exact,8.0,,,C,1C,daily_high,ok,
1901698,highest-temperature-in-seoul-on-april-11-2026-9c,Will the highest temperature in Seoul be 9°C on April 11?,0x5040c0e30020acf26f28d071baeecf17f7019d94c46f71080eb1d4b46e1b5f0c,102063145458983953678461705331466187812508879663080555170374020560083147820809,76419520518441082388676861811791926981179900119679490275487609809509739862712,Seoul,Seoul,April 11,2026-04-11,exact,9.0,,,C,1C,daily_high,ok,
1901699,highest-temperature-in-seoul-on-april-11-2026-10c,Will the highest temperature in Seoul be 10°C on April 11?,0x4a24388308a5cffcfea2491dbc6d96a952c5e4d09334259cdf75194a1fa9e029,73043237036930652393032992945261261287334653175749649338251630294225435305191,77166200651152918335053875368374438966728203895866133604388769226460769745079,Seoul,Seoul,April 11,2026-04-11,exact,10.0,,,C,1C,daily_high,ok,
1901700,highest-temperature-in-seoul-on-april-11-2026-11c,Will the highest temperature in Seoul be 11°C on April 11?,0x6a7ec581dcd6f5e0b62ecac0daf17379647f5059267237236a8feac7d0a1acb0,86215525843786143787402933730495345572901260599747482035581395037177510364432,82211488324962930314270658550847505851885789320073817413727899762476630041829,Seoul,Seoul,April 11,2026-04-11,exact,11.0,,,C,1C,daily_high,ok,
1901701,highest-temperature-in-seoul-on-april-11-2026-12c,Will the highest temperature in Seoul be 12°C on April 11?,0xe0332336f8f34a763e3244f270f9d21ee9bc08ffc512b771c413f8500d48213f,38730199984209025145668317480823536891859849885698470580335785280373169483493,70457357040243896576924234488908098172730944916758189142672778720684519327015,Seoul,Seoul,April 11,2026-04-11,exact,12.0,,,C,1C,daily_high,ok,
1901702,highest-temperature-in-seoul-on-april-11-2026-13c,Will the highest temperature in Seoul be 13°C on April 11?,0xff6f22f51c15c0a20542ebe7edf0e989aaf4f3c5b016b2b5b386ffa445b6c886,81292827394347644434507192053543839204471584134782959895410543317221274787420,70075443549388069747702015913269827725844214044644892027828510486855663553047,Seoul,Seoul,April 11,2026-04-11,exact,13.0,,,C,1C,daily_high,ok,
1901703,highest-temperature-in-seoul-on-april-11-2026-14c,Will the highest temperature in Seoul be 14°C on April 11?,0x34cacb9414bf15391e69392189a77e044e80a811705d593ae7a5426775af8627,72163483926007016543537624722166976040243834441448483830095089326468745154046,49440129807273172193927962604017360273043973878121936910378824844105324520579,Seoul,Seoul,April 11,2026-04-11,exact,14.0,,,C,1C,daily_high,ok,
